[21.6, 35.5, 4.7, 197.7, 1081.0, 3.11, 5.59, 0.134, 0.064, 7815.7, 18.0],
[17.9, 30.9, 7.7, 236.0, 952.5, 1.93, 4.85, 0.241, 0.182, 6818.1, 21.9],
[15.8, 36.8, 4.1, 313.7, 833.0, 1.11, 2.04, 0.31, 0.23, 6048.3, 29.4],
[15.5, 37.2, 1.0, 297.8, 785.0, 1.0, 2.47, 0.291, 0.209, 6000.0, 22.9],
[23.0, 46.4, 8.0, 140.0, 1145.0, 3.5, 5.24, 0.11, 0.06, 8229.9, 18.6],
[17.9, 35.7, 1.3, 272.0, 937.0, 1.71, 3.43, 0.243, 0.202, 6719.6, 26.3],
[16.1, 35.6, 4.4, 270.3, 813.8, 1.53, 4.09, 0.31, 0.23, 6153.3, 23.4],
[18.6, 42.4, 7.8, 241.0, 919.0, 2.05, 4.47, 0.225, 0.162, 6970.3, 22.2],
[21.3, 45.8, 3.7, 196.5, 1053.7, 3.04, 4.8, 0.145, 0.06, 7587.2, 28.2],
[18.7, 39.6, 3.4, 263.1, 962.4, 2.2, 3.15, 0.224, 0.175, 7135.6, 22.9],
[20.4, 33.0, 8.0, 213.1, 993.8, 2.52, 3.35, 0.197, 0.113, 7460.1, 20.0],
[17.8, 40.6, 2.5, 241.4, 884.9, 1.71, 3.96, 0.257, 0.201, 6595.9, 17.1],
[22.7, 38.8, 6.5, 154.4, 1122.1, 3.29, 4.36, 0.122, 0.06, 8223.2, 23.2],
[15.3, 40.9, 1.0, 305.6, 836.9, 1.13, 3.21, 0.32, 0.23, 6147.0, 17.7],
[17.7, 42.7, 5.9, 254.9, 901.1, 1.82, 3.97, 0.267, 0.213, 6608.0, 18.7],
[22.1, 43.1, 8.0, 179.8, 1133.4, 3.36, 6.18, 0.124, 0.06, 7981.1, 27.4],
[20.8, 43.7, 5.6, 171.5, 1049.6, 3.01, 5.87, 0.149, 0.099, 7483.9, 25.8],
[21.5, 36.5, 7.5, 195.1, 1096.1, 3.05, 5.15, 0.15, 0.092, 7854.1, 25.3],
[22.0, 42.9, 5.9, 142.7, 1096.9, 2.99, 4.33, 0.145, 0.06, 7808.4, 21.4],
[21.4, 36.3, 7.0, 191.0, 1082.3, 2.88, 4.46, 0.163, 0.09, 7602.1, 26.3],
[15.3, 37.7, 3.7, 325.0, 787.9, 1.02, 2.15, 0.304, 0.211, 6282.9, 21.0],
[18.6, 40.7, 1.5, 247.3, 938.3, 2.09, 4.42, 0.206, 0.129, 6954.7, 26.7],
[15.7, 35.9, 1.9, 317.4, 785.0, 1.25, 3.29, 0.304, 0.228, 6267.5, 26.9],
[17.2, 40.8, 3.2, 248.7, 848.7, 1.62, 4.15, 0.271, 0.184, 6625.7, 21.9],
[16.2, 32.8, 2.7, 272.6, 816.6, 1.41, 3.83, 0.308, 0.212, 6394.5, 21.7],
[20.1, 43.1, 8.0, 201.7, 1041.7, 2.55, 4.61, 0.19, 0.139, 7379.3, 20.5],
[15.2, 30.0, 1.0, 306.8, 795.4, 1.0, 3.87, 0.305, 0.23, 6205.3, 27.4],
[16.5, 39.7, 2.8, 289.3, 823.2, 1.3, 3.7, 0.28, 0.214, 6513.7, 26.3],
[16.3, 36.8, 5.2, 310.0, 856.1, 1.59, 2.54, 0.268, 0.211, 6270.3, 19.3],
[22.3, 37.8, 8.0, 171.8, 1109.5, 3.39, 4.33, 0.128, 0.086, 7878.2, 28.2],
[16.1, 35.6, 2.8, 290.4, 866.5, 1.15, 3.41, 0.31, 0.23, 6484.1, 16.7],
[18.4, 34.0, 2.6, 275.3, 918.5, 2.12, 3.36, 0.233, 0.165, 7145.1, 24.2],
[17.8, 31.4, 6.6, 243.8, 891.1, 2.02, 4.05, 0.247, 0.2, 6931.6, 25.8],
[15.5, 37.4, 1.2, 288.3, 804.2, 1.15, 2.31, 0.32, 0.229, 6208.2, 22.2],
[18.3, 39.4, 3.9, 222.4, 934.5, 2.15, 3.96, 0.215, 0.128, 6808.7, 19.5],
[16.3, 32.9, 1.0, 296.1, 819.9, 1.56, 4.3, 0.301, 0.23, 6346.1, 29.3],
[21.2, 33.6, 8.0, 179.5, 1096.7, 2.95, 4.85, 0.141, 0.062, 7872.6, 21.1],
[21.2, 46.7, 8.0, 183.0, 1047.0, 3.05, 5.12, 0.163, 0.075, 7702.1, 28.4],
[19.3, 33.5, 3.7, 243.2, 963.8, 2.49, 5.28, 0.198, 0.099, 7065.7, 18.7],
[16.5, 41.0, 1.3, 269.4, 847.7, 1.51, 2.49, 0.296, 0.208, 6424.0, 29.1],
[18.3, 44.1, 3.0, 256.8, 906.8, 2.18, 3.92, 0.22, 0.179, 6952.0, 23.1],
[20.8, 45.3, 8.0, 204.8, 1021.0, 2.96, 5.56, 0.169, 0.086, 7557.0, 22.4],
[21.6, 40.0, 8.0, 172.0, 1108.3, 3.0, 4.18, 0.155, 0.065, 7696.5, 19.2],
[16.1, 33.0, 2.5, 314.5, 846.6, 1.39, 2.97, 0.305, 0.23, 6501.0, 24.6],
[16.0, 37.5, 3.4, 313.1, 795.6, 1.18, 3.86, 0.283, 0.193, 6193.0, 24.7],
[20.6, 39.8, 8.0, 178.3, 999.7, 2.67, 4.91, 0.191, 0.099, 7681.4, 26.6],
[20.3, 35.9, 3.0, 212.7, 1028.3, 2.5, 4.28, 0.179, 0.087, 7509.3, 21.1],
[22.8, 36.4, 8.0, 140.0, 1145.0, 3.5, 4.92, 0.13, 0.072, 8250.0, 26.2],
[21.4, 33.7, 3.7, 190.6, 1057.4, 3.13, 4.55, 0.167, 0.12, 7881.5, 23.3],
[15.8, 31.2, 5.7, 304.6, 805.1, 1.29, 2.74, 0.291, 0.206, 6044.3, 28.2],
[21.8, 43.1, 7.1, 191.3, 1065.8, 2.96, 4.29, 0.153, 0.111, 7945.6, 29.4],
[21.8, 41.1, 8.0, 187.6, 1098.9, 2.97, 3.98, 0.158, 0.078, 8044.2, 27.9],
[19.6, 38.8, 6.2, 207.6, 986.8, 2.55, 4.67, 0.215, 0.148, 7336.6, 24.5],
[19.7, 41.5, 7.8, 217.1, 964.8, 2.42, 4.29, 0.203, 0.106, 7362.1, 26.0],
[19.1, 40.0, 8.0, 215.5, 958.4, 2.27, 3.17, 0.198, 0.141, 7341.7, 20.5],
[18.9, 33.6, 4.0, 221.7, 937.1, 2.23, 3.04, 0.198, 0.145, 6911.6, 17.5],
[17.7, 40.9, 3.1, 263.3, 890.0, 2.02, 3.69, 0.233, 0.156, 6604.9, 20.7],
[19.1, 43.3, 5.2, 242.3, 1008.9, 2.13, 3.53, 0.208, 0.143, 7117.5, 28.3],
[20.7, 41.2, 8.0, 212.6, 1077.9, 2.91, 3.71, 0.176, 0.133, 7506.2, 16.8],
[19.8, 41.4, 8.0, 207.0, 997.5, 2.45, 3.52, 0.191, 0.106, 7178.4, 17.1],
[17.8, 43.0, 2.5, 271.0, 900.0, 1.91, 2.73, 0.252, 0.157, 6832.5, 27.8],
[20.8, 34.5, 3.6, 164.9, 1048.7, 2.67, 3.5, 0.165, 0.107, 7625.7, 23.8],
[15.3, 30.0, 1.0, 308.7, 816.8, 1.15, 3.81, 0.32, 0.23, 6153.6, 19.7],
[17.5, 40.5, 3.9, 285.1, 923.3, 1.92, 4.74, 0.252, 0.193, 6736.0, 21.0],
[19.8, 41.7, 4.3, 206.5, 974.3, 2.47, 3.58, 0.21, 0.149, 7211.8, 16.3],
[20.2, 41.1, 7.5, 179.1, 1011.8, 2.55, 4.84, 0.188, 0.126, 7349.7, 29.3],
[18.6, 40.2, 7.5, 240.9, 909.2, 2.13, 5.05, 0.221, 0.179, 6824.9, 21.2],
[16.3, 30.0, 1.0, 292.4, 826.6, 1.57, 2.63, 0.304, 0.23, 6521.0, 24.1],
[21.6, 47.4, 8.0, 200.0, 1073.2, 3.02, 4.57, 0.148, 0.099, 7877.7, 23.3],
[21.1, 44.8, 7.6, 172.1, 1040.2, 2.78, 3.71, 0.154, 0.098, 7902.2, 23.5],
[17.8, 37.9, 6.7, 256.9, 921.1, 1.87, 3.55, 0.266, 0.173, 6836.9, 23.7],
[20.0, 34.8, 6.8, 181.7, 1008.0, 2.58, 3.88, 0.207, 0.112, 7495.1, 23.2],
[22.0, 35.8, 5.7, 140.6, 1123.5, 3.1, 5.83, 0.154, 0.105, 7953.8, 29.2],
[18.9, 43.0, 4.2, 227.3, 943.4, 2.1, 4.58, 0.213, 0.142, 7093.8, 23.8],
[21.9, 47.6, 8.0, 185.1, 1116.7, 3.19, 6.09, 0.127, 0.08, 8082.2, 21.9],
[21.8, 46.3, 8.0, 190.8, 1086.9, 3.13, 5.31, 0.159, 0.118, 7903.2, 25.3],
[20.8, 42.5, 8.0, 178.8, 1034.7, 2.93, 4.34, 0.156, 0.06, 7434.8, 29.5],
[20.4, 44.0, 8.0, 171.0, 1047.0, 2.82, 5.25, 0.164, 0.079, 7626.3, 24.9],
[21.1, 44.9, 6.2, 159.3, 1058.5, 2.74, 4.44, 0.156, 0.112, 7655.2, 17.5],
[21.5, 46.8, 8.0, 202.0, 1079.3, 2.95, 3.92, 0.149, 0.061, 7911.0, 16.7],
[15.6, 33.2, 3.2, 295.1, 794.5, 1.31, 4.15, 0.3, 0.206, 6097.3, 22.4],
[16.8, 37.8, 1.0, 289.6, 854.6, 1.62, 2.69, 0.288, 0.218, 6486.0, 23.9],
[20.0, 33.0, 4.5, 193.9, 1027.1, 2.69, 5.26, 0.191, 0.12, 7263.4, 26.5],
[17.2, 36.2, 4.9, 252.2, 894.4, 1.51, 3.96, 0.255, 0.215, 6623.2, 16.6],
[17.2, 39.1, 6.7, 294.5, 844.3, 1.59, 4.02, 0.255, 0.209, 6562.8, 19.7],
[21.7, 38.1, 5.4, 193.6, 1081.2, 3.26, 4.89, 0.163, 0.118, 7959.2, 22.7],
[18.1, 39.0, 2.5, 223.6, 897.9, 2.05, 4.32, 0.257, 0.171, 7052.2, 25.5],
[17.4, 30.9, 1.1, 278.1, 856.9, 1.69, 4.59, 0.257, 0.191, 6658.1, 18.8],
[17.9, 35.1, 7.5, 274.0, 908.8, 2.04, 4.71, 0.232, 0.153, 6804.5, 27.9],
[16.7, 38.2, 1.8, 273.4, 832.4, 1.59, 4.01, 0.268, 0.189, 6436.2, 25.6],
[16.6, 41.1, 4.3, 280.1, 821.6, 1.34, 3.27, 0.269, 0.179, 6255.9, 21.1],
[17.7, 30.0, 6.7, 257.4, 905.9, 1.81, 3.78, 0.253, 0.212, 6745.0, 29.0],
[19.2, 40.7, 6.7, 244.3, 995.8, 2.32, 5.27, 0.195, 0.154, 7289.3, 26.9],
[16.0, 31.7, 5.9, 289.5, 851.9, 1.32, 2.89, 0.289, 0.23, 6201.2, 24.7],
[22.8, 46.7, 8.0, 168.5, 1145.0, 3.5, 5.31, 0.111, 0.06, 8020.0, 19.1],
[17.0, 35.8, 1.0, 277.2, 839.6, 1.81, 4.68, 0.279, 0.18, 6580.3, 29.0],
[15.6, 32.7, 3.8, 292.9, 785.0, 1.24, 3.76, 0.307, 0.23, 6293.2, 24.6],
[18.1, 39.5, 6.0, 244.0, 957.9, 1.88, 3.71, 0.254, 0.172, 6696.8, 18.0],
[15.1, 35.9, 1.5, 300.7, 826.1, 1.04, 2.37, 0.317, 0.23, 6000.0, 19.7],
[21.5, 39.9, 7.1, 170.7, 1041.0, 2.9, 4.68, 0.138, 0.095, 7965.6, 29.2],
[21.3, 45.3, 8.0, 207.0, 1044.3, 3.15, 6.14, 0.163, 0.064, 7799.7, 19.5],
[18.5, 38.8, 7.9, 251.4, 981.0, 1.97, 4.51, 0.244, 0.147, 7168.4, 23.0],
[22.8, 45.4, 8.0, 143.2, 1145.0, 3.34, 5.55, 0.122, 0.072, 8219.8, 26.4],
[19.0, 31.2, 8.0, 223.9, 999.1, 2.14, 4.34, 0.204, 0.145, 7264.2, 25.8],
[15.8, 33.8, 5.6, 305.4, 834.0, 1.1, 2.54, 0.295, 0.2, 6422.3, 16.6],
[21.1, 38.3, 8.0, 199.2, 1093.0, 3.09, 5.16, 0.154, 0.067, 7616.0, 23.6],
[17.9, 39.1, 6.0, 239.4, 949.0, 1.75, 3.66, 0.233, 0.191, 6630.0, 18.4],
[21.9, 37.9, 4.3, 170.3, 1090.4, 3.19, 5.13, 0.149, 0.092, 7881.8, 28.1],
[22.6, 47.1, 8.0, 166.1, 1125.1, 3.37, 4.62, 0.124, 0.073, 8070.1, 27.5],
[16.7, 30.0, 6.1, 312.1, 862.1, 1.5, 4.08, 0.289, 0.229, 6555.6, 26.4],
[20.2, 34.3, 3.2, 207.1, 1001.6, 2.6, 3.48, 0.169, 0.083, 7262.5, 21.6],
[19.2, 32.0, 1.4, 211.4, 958.3, 2.23, 3.54, 0.19, 0.106, 7368.0, 19.0],
[20.3, 42.7, 3.5, 197.8, 1007.7, 2.59, 4.96, 0.194, 0.143, 7439.0, 28.2],
[21.5, 47.3, 5.5, 168.3, 1084.8, 3.1, 4.07, 0.151, 0.068, 7695.1, 26.5],
[19.7, 45.0, 8.0, 202.2, 1004.6, 2.39, 4.76, 0.207, 0.161, 7327.4, 22.9],
[18.0, 43.1, 1.4, 267.5, 937.1, 1.92, 4.75, 0.249, 0.165, 6988.4, 19.7],
[21.5, 36.2, 8.0, 164.8, 1115.8, 3.17, 5.51, 0.158, 0.084, 8007.0, 22.7],
[18.0, 32.3, 1.7, 269.7, 910.7, 1.75, 4.4, 0.222, 0.14, 7031.9, 21.9],
[16.9, 38.8, 1.0, 283.8, 907.9, 1.41, 3.32, 0.279, 0.187, 6406.1, 26.8],
[19.4, 37.0, 8.0, 245.2, 955.6, 2.3, 3.74, 0.219, 0.139, 7356.2, 19.4],
[20.0, 40.0, 3.3, 233.7, 971.0, 2.63, 3.54, 0.191, 0.134, 7329.0, 20.8],
[20.0, 36.7, 4.1, 203.6, 975.5, 2.68, 4.11, 0.186, 0.105, 7339.2, 16.8],
[18.0, 43.2, 2.9, 265.9, 930.6, 1.82, 3.54, 0.251, 0.205, 6754.9, 19.7],
[18.5, 44.2, 8.0, 245.2, 916.8, 2.28, 3.33, 0.224, 0.14, 7066.2, 21.7],
[17.8, 35.4, 5.7, 242.6, 909.6, 1.78, 3.21, 0.253, 0.155, 6829.0, 17.0],
[15.6, 40.9, 3.2, 286.6, 819.9, 1.24, 3.47, 0.295, 0.23, 6354.8, 19.4],
[20.4, 42.3, 5.5, 188.9, 1009.7, 2.73, 5.44, 0.196, 0.15, 7380.7, 28.8],
[20.9, 45.3, 8.0, 193.8, 1066.6, 2.92, 4.62, 0.146, 0.071, 7560.6, 22.1],
[22.7, 40.3, 6.0, 140.0, 1145.0, 3.5, 4.52, 0.11, 0.06, 8002.7, 26.1],
[22.3, 40.4, 8.0, 152.3, 1131.4, 3.08, 5.18, 0.133, 0.06, 7949.9, 25.6],
[15.7, 30.5, 1.0, 323.1, 785.0, 1.12, 2.39, 0.292, 0.23, 6021.9, 22.2],
[20.9, 41.4, 5.5, 163.4, 1086.6, 2.98, 5.55, 0.178, 0.082, 7677.1, 18.7],
[19.9, 42.3, 4.0, 213.0, 971.0, 2.48, 5.31, 0.195, 0.123, 7285.7, 21.0],
[22.2, 43.5, 5.9, 155.8, 1119.4, 3.15, 5.5, 0.128, 0.061, 8084.7, 28.6],
[15.5, 39.0, 3.2, 310.1, 785.0, 1.08, 2.99, 0.289, 0.22, 6311.5, 17.4],
[21.1, 38.8, 5.9, 169.6, 1032.3, 2.77, 3.73, 0.147, 0.067, 7868.3, 27.0],
[20.5, 34.0, 8.0, 186.4, 1012.5, 2.72, 4.7, 0.17, 0.109, 7678.3, 26.7],
[17.5, 42.3, 1.0, 256.8, 885.9, 1.78, 4.65, 0.269, 0.223, 6660.2, 23.5],
[19.0, 33.7, 2.1, 243.1, 992.0, 2.39, 4.84, 0.213, 0.136, 6989.1, 25.1],
[16.4, 38.1, 4.6, 269.7, 821.2, 1.24, 3.62, 0.293, 0.222, 6258.3, 17.1],
[15.2, 30.0, 1.0, 304.9, 785.0, 1.0, 2.29, 0.316, 0.23, 6000.0, 16.8],
[18.1, 33.4, 6.3, 280.9, 933.8, 1.99, 3.7, 0.236, 0.164, 6950.4, 25.5],
[16.4, 35.4, 3.1, 314.9, 858.5, 1.45, 2.5, 0.287, 0.23, 6328.6, 17.9],
[20.5, 35.4, 7.4, 221.6, 1008.8, 2.72, 4.44, 0.156, 0.068, 7374.5, 22.4],
[19.5, 40.3, 4.0, 206.1, 948.3, 2.5, 4.48, 0.215, 0.126, 7403.0, 22.5],
[17.7, 40.8, 4.1, 243.6, 934.9, 2.0, 3.83, 0.232, 0.169, 6880.8, 28.2],
[16.6, 30.0, 1.0, 281.4, 860.3, 1.69, 2.64, 0.284, 0.23, 6400.2, 26.9],
[18.5, 44.5, 4.0, 233.3, 920.1, 2.03, 3.65, 0.211, 0.149, 6970.1, 25.8],
[20.3, 42.2, 8.0, 185.5, 1036.4, 2.65, 3.46, 0.193, 0.107, 7510.0, 16.9],
[21.1, 41.3, 4.8, 199.0, 1083.7, 2.91, 4.02, 0.167, 0.09, 7812.5, 18.3],
[16.6, 41.1, 1.0, 312.5, 877.7, 1.54, 3.78, 0.294, 0.219, 6503.0, 18.1],
[18.8, 40.8, 6.6, 219.3, 941.1, 2.08, 3.35, 0.217, 0.123, 7071.6, 18.5],
[15.6, 37.3, 2.5, 325.0, 824.8, 1.31, 2.71, 0.312, 0.23, 6344.4, 24.6],
[17.6, 33.4, 6.1, 276.6, 879.5, 1.85, 3.23, 0.258, 0.169, 6842.5, 26.3],
[16.5, 30.0, 1.0, 282.4, 847.1, 1.28, 2.65, 0.262, 0.169, 6319.2, 23.5],
[15.3, 36.6, 2.7, 325.0, 829.5, 1.02, 3.8, 0.32, 0.23, 6222.3, 19.4],
[19.6, 32.5, 8.0, 248.6, 978.1, 2.54, 5.11, 0.214, 0.114, 7190.3, 16.5],
[18.3, 32.1, 8.0, 240.3, 956.2, 2.06, 3.55, 0.24, 0.186, 6733.9, 26.3],
[20.0, 42.7, 8.0, 229.6, 1019.6, 2.59, 4.76, 0.203, 0.128, 7438.6, 29.4],
[21.1, 39.3, 5.4, 177.3, 1037.8, 2.94, 5.78, 0.177, 0.116, 7726.7, 18.9],
[23.0, 48.0, 7.8, 158.3, 1145.0, 3.5, 4.42, 0.11, 0.06, 8250.0, 21.0],
[22.5, 36.8, 8.0, 163.0, 1138.3, 3.4, 4.81, 0.11, 0.06, 8149.1, 18.4],
[20.6, 39.0, 5.3, 215.7, 1010.6, 2.56, 5.07, 0.177, 0.095, 7710.3, 26.8],
[22.7, 42.2, 8.0, 141.1, 1103.8, 3.44, 4.85, 0.135, 0.06, 8202.8, 20.8],
[15.4, 30.0, 2.0, 290.8, 811.5, 1.28, 4.02, 0.316, 0.23, 6257.7, 28.0],
[16.6, 38.9, 4.3, 306.2, 896.8, 1.31, 4.08, 0.283, 0.185, 6436.0, 27.4],
[15.5, 32.2, 5.0, 325.0, 832.9, 1.3, 4.16, 0.29, 0.227, 6000.0, 18.8],
[16.8, 35.4, 4.7, 259.4, 839.4, 1.42, 4.36, 0.283, 0.185, 6482.1, 19.8],
[21.4, 38.0, 8.0, 161.0, 1043.4, 2.9, 4.48, 0.159, 0.115, 7684.2, 26.9],
[16.2, 33.0, 1.0, 276.5, 805.6, 1.37, 2.84, 0.291, 0.203, 6192.4, 23.8],
[19.0, 33.0, 4.0, 218.9, 964.0, 2.08, 3.89, 0.207, 0.118, 6947.8, 21.7],
[18.7, 40.9, 4.1, 249.5, 973.7, 2.3, 3.79, 0.224, 0.134, 7236.4, 28.0],
[18.0, 32.7, 4.1, 270.1, 919.4, 1.93, 4.57, 0.236, 0.144, 6806.5, 20.4],
[18.6, 41.3, 7.6, 223.5, 983.1, 2.0, 4.05, 0.229, 0.16, 7070.4, 19.1],
[19.4, 36.6, 4.1, 201.7, 988.7, 2.25, 3.66, 0.193, 0.142, 7367.8, 19.9],
[22.4, 48.0, 7.8, 140.0, 1108.0, 3.43, 5.04, 0.11, 0.06, 8219.3, 26.7],
[16.4, 37.8, 4.6, 275.7, 877.9, 1.34, 2.72, 0.263, 0.171, 6510.8, 24.5],
[21.0, 35.1, 7.3, 177.3, 1022.5, 2.87, 5.7, 0.144, 0.087, 7570.5, 19.2],
[22.3, 40.9, 8.0, 171.8, 1085.9, 3.28, 5.03, 0.132, 0.06, 8160.9, 21.4],
[21.6, 36.0, 8.0, 154.6, 1069.2, 3.07, 5.22, 0.163, 0.092, 7856.8, 16.7],
[15.3, 35.0, 1.8, 325.0, 785.0, 1.0, 2.79, 0.302, 0.23, 6174.2, 17.5],
[19.9, 35.8, 8.0, 204.5, 1029.6, 2.49, 4.94, 0.176, 0.09, 7272.9, 25.1],
[19.5, 44.5, 6.4, 194.9, 949.0, 2.54, 4.49, 0.213, 0.159, 7203.7, 16.4],
[22.7, 44.1, 5.2, 140.0, 1140.4, 3.48, 4.98, 0.132, 0.06, 8250.0, 26.0],
[17.2, 33.1, 1.0, 244.7, 901.3, 1.77, 3.94, 0.282, 0.223, 6554.7, 17.1],
[18.5, 34.2, 5.8, 264.1, 977.3, 1.97, 3.59, 0.245, 0.201, 6821.3, 18.2],
[19.8, 33.9, 2.1, 210.8, 1001.1, 2.4, 4.24, 0.2, 0.115, 7451.5, 23.8],
[22.2, 45.6, 6.1, 140.0, 1069.6, 3.13, 5.39, 0.127, 0.063, 8178.8, 28.1],
[22.3, 38.7, 6.8, 142.5, 1088.7, 3.16, 4.71, 0.126, 0.06, 7901.1, 25.9],
[19.3, 35.3, 5.4, 213.6, 986.2, 2.32, 3.48, 0.192, 0.119, 7370.3, 20.6],
[20.9, 42.1, 3.4, 207.8, 1055.8, 2.91, 5.69, 0.161, 0.101, 7463.7, 27.2],
[21.4, 34.9, 6.8, 174.8, 1042.5, 3.19, 4.46, 0.135, 0.06, 7895.5, 16.4],
[20.3, 39.8, 8.0, 182.8, 1028.9, 2.57, 5.43, 0.194, 0.095, 7394.5, 29.1],
[18.4, 35.3, 8.0, 219.5, 953.4, 2.05, 3.35, 0.235, 0.18, 6987.3, 20.8],
[21.6, 45.1, 7.8, 163.4, 1071.0, 3.18, 4.7, 0.135, 0.09, 7842.9, 22.5],
[21.7, 36.8, 8.0, 188.6, 1112.4, 3.05, 4.86, 0.136, 0.06, 7731.8, 28.6],
[20.5, 39.9, 8.0, 196.3, 1025.1, 2.58, 4.82, 0.194, 0.12, 7632.8, 16.9],
[18.3, 31.9, 3.4, 275.0, 946.4, 1.86, 3.44, 0.235, 0.171, 7061.6, 27.0],
[19.9, 37.1, 7.9, 188.0, 993.9, 2.5, 4.79, 0.198, 0.154, 7336.2, 18.5],
[16.3, 39.9, 6.0, 290.1, 817.0, 1.56, 3.59, 0.275, 0.205, 6458.2, 28.9],
[16.8, 41.2, 1.0, 308.4, 876.8, 1.61, 3.3, 0.283, 0.211, 6577.2, 21.8],
[20.9, 44.4, 8.0, 208.5, 1053.7, 2.98, 4.73, 0.16, 0.065, 7559.8, 27.4],
[18.9, 38.1, 6.4, 239.2, 946.5, 2.03, 3.43, 0.198, 0.099, 7283.2, 21.3],
[20.8, 37.6, 5.4, 209.2, 1081.7, 2.77, 5.29, 0.158, 0.06, 7441.6, 24.1],
[20.3, 41.9, 8.0, 228.7, 998.0, 2.71, 4.0, 0.173, 0.1, 7457.5, 18.2],
[16.4, 34.3, 1.0, 316.5, 814.7, 1.39, 2.41, 0.264, 0.184, 6434.7, 18.2],
[16.9, 30.0, 1.0, 309.5, 841.3, 1.49, 4.2, 0.287, 0.222, 6354.6, 16.5],
[19.6, 37.1, 8.0, 223.6, 952.9, 2.55, 4.02, 0.181, 0.106, 7252.8, 29.1],
[19.4, 35.3, 3.7, 209.5, 1015.3, 2.32, 4.33, 0.187, 0.121, 7370.4, 26.9],
[16.8, 32.0, 1.0, 309.2, 833.6, 1.54, 3.08, 0.288, 0.23, 6390.7, 26.2],
[15.4, 34.3, 1.9, 305.8, 794.6, 1.14, 2.3, 0.312, 0.224, 6216.6, 18.1],
[16.2, 32.0, 3.3, 291.8, 853.4, 1.2, 2.08, 0.284, 0.202, 6214.9, 24.7],
[17.1, 41.5, 1.0, 264.3, 857.9, 1.62, 2.95, 0.272, 0.182, 6659.9, 27.1],
[18.2, 32.4, 2.3, 242.6, 942.7, 1.91, 2.89, 0.256, 0.207, 7095.4, 29.2],
[21.4, 42.6, 6.8, 199.0, 1056.2, 2.99, 5.15, 0.148, 0.082, 7732.1, 23.6],
[21.8, 36.6, 4.3, 179.1, 1116.9, 3.15, 5.66, 0.122, 0.06, 7728.6, 28.0],
[22.9, 39.0, 8.0, 158.2, 1120.7, 3.5, 4.53, 0.11, 0.06, 8250.0, 27.4],
[17.6, 39.1, 2.8, 271.1, 916.6, 1.84, 3.58, 0.243, 0.157, 6621.8, 25.3],
[16.9, 37.7, 1.0, 264.2, 835.3, 1.45, 3.58, 0.284, 0.23, 6628.0, 20.6],
[18.8, 43.8, 6.1, 235.0, 917.1, 2.02, 3.39, 0.201, 0.123, 7039.3, 23.4],
[16.4, 32.5, 1.1, 320.5, 812.0, 1.59, 3.66, 0.286, 0.216, 6221.5, 17.2],
[19.8, 36.6, 2.5, 208.4, 972.5, 2.59, 4.04, 0.195, 0.113, 7510.1, 26.7],
[20.4, 41.9, 2.8, 187.9, 988.1, 2.6, 3.88, 0.185, 0.107, 7556.1, 16.2],
[20.8, 37.3, 5.5, 194.3, 1033.4, 2.67, 3.68, 0.181, 0.086, 7691.2, 17.4],
[18.2, 40.4, 2.0, 228.1, 889.0, 2.08, 3.66, 0.226, 0.185, 6916.1, 27.5],
[22.7, 42.6, 8.0, 140.0, 1135.4, 3.36, 5.5, 0.113, 0.06, 8003.6, 20.3],
[15.8, 30.3, 1.0, 303.1, 823.5, 1.4, 4.39, 0.302, 0.213, 6155.8, 20.1],
[18.2, 39.6, 2.7, 239.9, 899.7, 2.05, 3.13, 0.239, 0.157, 6980.2, 26.2],
[22.0, 41.0, 6.2, 170.3, 1074.9, 3.0, 4.43, 0.134, 0.06, 8108.7, 18.6],
[16.0, 41.5, 5.1, 300.6, 836.8, 1.33, 2.32, 0.276, 0.23, 6315.5, 23.3],
[16.9, 37.8, 1.0, 253.6, 870.4, 1.67, 3.03, 0.262, 0.185, 6693.5, 26.9],
[19.7, 41.9, 6.8, 224.8, 993.8, 2.34, 4.68, 0.199, 0.137, 7486.4, 16.3],
[17.5, 30.3, 1.4, 279.3, 884.0, 1.85, 3.52, 0.265, 0.198, 6668.0, 28.6],
[17.0, 30.7, 2.3, 306.9, 865.2, 1.45, 3.0, 0.268, 0.218, 6625.7, 29.5],
[18.6, 35.6, 5.4, 218.7, 977.7, 2.09, 3.74, 0.232, 0.165, 7071.8, 16.8],
[21.5, 46.7, 6.3, 202.0, 1049.6, 3.02, 5.14, 0.153, 0.089, 7763.4, 17.7],
[18.1, 32.4, 2.2, 235.8, 889.2, 1.99, 4.1, 0.254, 0.179, 6810.1, 26.8],
[19.3, 32.4, 4.8, 250.0, 970.2, 2.26, 3.38, 0.193, 0.127, 7247.6, 17.1],
[22.5, 45.1, 7.8, 171.3, 1088.9, 3.33, 5.52, 0.136, 0.06, 8020.2, 28.7],
[16.0, 40.3, 1.0, 282.5, 847.8, 1.13, 2.82, 0.294, 0.219, 6455.6, 25.1],
[18.9, 42.2, 1.3, 206.1, 999.1, 2.05, 4.64, 0.209, 0.161, 7072.8, 24.7],
[18.0, 30.8, 3.2, 279.8, 910.7, 1.82, 3.59, 0.223, 0.134, 6974.3, 23.9],
[17.8, 41.0, 3.4, 279.8, 921.5, 1.99, 4.11, 0.243, 0.146, 6803.9, 24.2],
[16.8, 37.6, 2.2, 264.5, 830.8, 1.6, 4.08, 0.274, 0.22, 6572.9, 17.1],
